timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1762717500,Nov 09 2025 - 7:45pm,incomplete,N/A,Inter Milan,Lazio,N/A,11,2.25,1.00,2.25,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.11,0.00,0.00,3.00,38,84,67,25,25,54,67,54,88,12.08,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1763820000,Nov 22 2025 - 2:00pm,incomplete,N/A,Udinese,Bologna,N/A,12,0.67,0.33,0.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,1.01,0.00,0.00,2.17,50,67,33,17,0,17,50,50,100,10.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1763820000,Nov 22 2025 - 2:00pm,incomplete,N/A,Cagliari,Genoa,N/A,12,1.33,0.33,1.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,0.98,0.00,0.00,2.34,67,100,34,0,0,0,67,50,100,8.67,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sardegna Arena
1763830800,Nov 22 2025 - 5:00pm,incomplete,N/A,Fiorentina,Juventus,N/A,12,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1.33,0.00,0.00,2.42,75,75,50,17,0,59,75,34,59,7.83,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1763840700,Nov 22 2025 - 7:45pm,incomplete,N/A,Napoli,Atalanta,N/A,12,3.00,1.67,3.00,1.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.11,0.00,0.00,2.67,67,84,50,17,17,17,67,50,84,10.66,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio San Paolo
1763897400,Nov 23 2025 - 11:30am,incomplete,N/A,Hellas Verona,Parma,N/A,12,0.67,0.33,0.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.40,0.00,0.00,1.17,17,50,0,0,0,17,33,17,50,11.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1763906400,Nov 23 2025 - 2:00pm,incomplete,N/A,Cremonese,Roma,N/A,12,2.00,3.00,2.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.92,1.35,0.00,0.00,2.09,42,42,42,25,25,42,59,25,42,9.67,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giovanni Zini
1763917200,Nov 23 2025 - 5:00pm,incomplete,N/A,Lazio,Lecce,N/A,12,1.33,1.33,1.33,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,1.02,0.00,0.00,2.84,33,50,50,50,33,34,84,33,50,10.67,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1763927100,Nov 23 2025 - 7:45pm,incomplete,N/A,Inter Milan,AC Milan,N/A,12,2.25,2.33,2.25,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.49,0.00,0.00,2.84,38,84,67,25,25,38,67,71,71,12.75,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1764005400,Nov 24 2025 - 5:30pm,incomplete,N/A,Torino,Como,N/A,12,0.50,1.33,0.50,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,1.54,0.00,0.00,1.75,34,59,42,0,0,42,59,17,34,8.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Stadium
1764013500,Nov 24 2025 - 7:45pm,incomplete,N/A,Sassuolo,Pisa,N/A,12,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,0.95,0.00,0.00,3.00,50,84,50,50,17,33,84,33,100,4.67,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Roma,Napoli,N/A,13,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.76,0.00,0.00,2.17,34,67,34,17,0,34,67,17,100,10.34,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Bologna,Cremonese,N/A,13,3.00,1.25,3.00,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,0.69,0.00,0.00,2.59,54,71,59,29,13,42,54,29,88,7.42,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Lecce,Torino,N/A,13,0.33,1.00,0.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,1.41,0.00,0.00,3.38,59,88,71,42,25,59,71,71,100,7.92,4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Parma,Udinese,N/A,13,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1.30,0.00,0.00,2.34,67,67,50,17,0,34,84,50,50,7.33,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Pisa,Inter Milan,N/A,13,0.33,1.50,0.33,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.95,0.00,0.00,2.59,25,50,25,25,25,25,67,25,67,10.83,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Arena Garibaldi - Stadio Romeo Anconetani
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Juventus,Cagliari,N/A,13,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,1.08,0.00,0.00,2.38,59,71,29,13,13,29,59,25,88,10.75,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,AC Milan,Lazio,N/A,13,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50,1.11,0.00,0.00,2.17,34,67,50,0,0,50,50,17,100,8.00,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Atalanta,Fiorentina,N/A,13,1.67,1.00,1.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.11,0.00,0.00,1.84,67,67,17,17,17,17,50,33,50,12.34,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Como,Sassuolo,N/A,13,1.67,1.00,1.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.16,0.00,0.00,2.50,67,84,34,17,17,17,67,50,100,6.33,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Sinigaglia
1764514800,Nov 30 2025 - 3:00pm,incomplete,N/A,Genoa,Hellas Verona,N/A,13,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1.17,0.00,0.00,2.00,17,67,33,17,0,33,50,17,84,5.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Cremonese,Lecce,N/A,14,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.92,1.02,0.00,0.00,2.25,42,42,42,42,42,25,59,42,42,10.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giovanni Zini
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Torino,AC Milan,N/A,14,0.50,2.33,0.50,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,1.49,0.00,0.00,1.59,0,59,42,0,0,25,42,34,34,7.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico Grande Torino
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Inter Milan,Como,N/A,14,2.25,1.33,2.25,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.54,0.00,0.00,3.00,71,84,67,25,25,54,84,54,71,14.08,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Lazio,Bologna,N/A,14,1.33,0.33,1.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,1.01,0.00,0.00,2.84,33,50,50,50,17,50,67,33,84,10.34,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Napoli,Juventus,N/A,14,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.33,0.00,0.00,2.25,59,59,34,17,17,25,59,34,75,11.83,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio San Paolo
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Sassuolo,Fiorentina,N/A,14,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.11,0.00,0.00,1.50,33,50,17,17,0,17,34,33,67,5.34,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Cagliari,Roma,N/A,14,1.33,3.00,1.33,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,1.35,0.00,0.00,1.84,33,67,17,0,0,17,67,17,67,9.34,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sardegna Arena
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Hellas Verona,Atalanta,N/A,14,0.67,1.67,0.67,1.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.11,0.00,0.00,1.67,50,67,17,0,0,33,50,17,50,8.66,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Pisa,Parma,N/A,14,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.40,0.00,0.00,1.00,0,34,0,0,0,0,33,17,50,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Arena Garibaldi - Stadio Romeo Anconetani
1765119600,Dec 07 2025 - 3:00pm,incomplete,N/A,Udinese,Genoa,N/A,14,0.67,0.33,0.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,0.98,0.00,0.00,2.50,84,100,50,0,0,0,67,67,100,9.33,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Torino,Cremonese,N/A,15,0.50,1.25,0.50,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,0.69,0.00,0.00,2.00,38,63,50,13,13,50,63,13,38,5.75,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico Grande Torino
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Bologna,Juventus,N/A,15,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.81,1.33,0.00,0.00,2.09,42,59,34,17,0,42,42,17,75,9.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,AC Milan,Sassuolo,N/A,15,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50,1.16,0.00,0.00,2.67,67,67,67,17,17,50,67,34,100,8.67,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Atalanta,Cagliari,N/A,15,1.67,1.33,1.67,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.03,1.08,0.00,0.00,2.50,84,84,33,17,17,33,84,17,84,11.67,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Atleti Azzurri d'Italia
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Lecce,Pisa,N/A,15,0.33,0.33,0.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16,0.95,0.00,0.00,3.34,67,100,67,50,17,50,84,50,100,6.67,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Via del Mare
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Parma,Lazio,N/A,15,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1.11,0.00,0.00,2.00,34,67,33,0,0,17,50,50,84,5.33,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Udinese,Napoli,N/A,15,0.67,2.00,0.67,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,1.76,0.00,0.00,2.67,67,100,50,17,0,34,84,50,100,9.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Fiorentina,Hellas Verona,N/A,15,0.00,0.33,0.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1.17,0.00,0.00,3.00,67,100,67,33,0,50,84,50,84,5.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Genoa,Inter Milan,N/A,15,0.33,1.50,0.33,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1.95,0.00,0.00,2.92,25,67,42,25,25,42,67,25,84,10.50,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1765724400,Dec 14 2025 - 3:00pm,incomplete,N/A,Roma,Como,N/A,15,2.00,1.33,2.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,1.54,0.00,0.00,1.67,34,50,17,0,0,17,50,17,84,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Juventus,Roma,N/A,16,2.00,3.00,2.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,1.35,0.00,0.00,2.21,42,54,29,13,13,29,59,25,54,13.42,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Genoa,Atalanta,N/A,16,0.33,1.67,0.33,1.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1.11,0.00,0.00,1.83,34,67,33,0,0,33,50,17,67,6.33,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Napoli,Parma,N/A,16,3.00,0.33,3.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.40,0.00,0.00,2.17,34,67,34,17,17,0,50,50,84,13.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio San Paolo
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Lazio,Cremonese,N/A,16,1.33,1.25,1.33,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,0.69,0.00,0.00,3.09,54,71,59,46,29,59,88,29,71,6.42,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Cagliari,Pisa,N/A,16,1.33,0.33,1.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18,0.95,0.00,0.00,2.84,50,100,34,34,17,17,84,33,100,6.67,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sardegna Arena
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Como,AC Milan,N/A,16,1.67,2.33,1.67,2.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.63,1.49,0.00,0.00,1.84,34,84,17,0,0,0,50,50,84,6.33,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Sinigaglia
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Fiorentina,Udinese,N/A,16,0.00,2.00,0.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1.30,0.00,0.00,3.00,84,84,84,33,0,67,100,50,50,8.66,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Sassuolo,Torino,N/A,16,2.00,1.00,2.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1.41,0.00,0.00,3.04,42,71,54,42,25,42,71,54,100,5.92,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Hellas Verona,Bologna,N/A,16,0.67,0.33,0.67,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.88,1.01,0.00,0.00,1.50,33,33,17,17,0,33,33,17,67,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1766329200,Dec 21 2025 - 3:00pm,incomplete,N/A,Inter Milan,Lecce,N/A,16,2.25,1.33,2.25,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.24,1.02,0.00,0.00,3.00,54,67,67,42,42,38,84,54,54,15.75,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Udinese,Lazio,N/A,17,0.67,1.00,0.67,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.64,1.11,0.00,0.00,2.17,34,84,33,0,0,17,50,50,100,6.66,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Dacia Arena
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Cremonese,Napoli,N/A,17,2.00,2.00,2.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.92,1.76,0.00,0.00,2.75,59,75,59,42,25,59,75,42,75,8.67,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giovanni Zini
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Pisa,Juventus,N/A,17,0.33,2.00,0.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1.33,0.00,0.00,1.09,25,25,0,0,0,25,42,0,42,7.83,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Arena Garibaldi - Stadio Romeo Anconetani
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Torino,Cagliari,N/A,17,0.50,1.33,0.50,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,1.08,0.00,0.00,1.75,34,59,42,0,0,42,59,0,50,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico Grande Torino
1766934000,Dec 28 2025 - 3:00pm,incomplete,N/A,Roma,Genoa,N/A,17,2.00,0.33,2.00,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.68,0.98,0.00,0.00,2.00,50,67,34,0,0,0,50,34,100,10.67,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
